Row,Block,Tree,nursery_id,year_planted,guard_tree,check_tree,dead_tree,PLANTID,PLANTID_ALT1,ACCID,ACP,ACNO,ACS,kentville_block,origin,apple_id,type
11,North,60,3329,2013,0,0,0,"KAR 90",,NULL,,NULL,,146,Kentville,273,NULL
6,South,46,3330,2013,0,0,1,"KAR 90",,NULL,,NULL,,146,Kentville,273,NULL
10,North,4,3331,2013,0,0,0,"KAR 86",,NULL,,NULL,,146,Kentville,274,NULL
15,South,40,3333,2013,0,0,0,"KAR 86",,NULL,,NULL,,146,Kentville,274,NULL
6,North,58,3335,2013,0,0,0,"KAS 57",,NULL,,NULL,,145,Kentville,275,NULL
2,South,60,3336,2013,0,0,0,"KAS 57",,NULL,,NULL,,145,Kentville,275,NULL
13,North,56,3337,2013,0,0,0,"KAS 59",,NULL,,NULL,,145,Kentville,276,NULL
13,South,58,3338,2013,0,0,0,"KAS 59",,NULL,,NULL,,145,Kentville,276,NULL
12,North,34,3340,2013,0,0,0,Masonova,"KAR 87",NULL,,NULL,,146,Kentville,277,NULL
11,South,8,3341,2013,0,0,0,Masonova,"KAR 87",NULL,,NULL,,146,Kentville,277,NULL
19,North,50,3343,2013,0,0,0,"KAR 91",,NULL,,NULL,,146,Kentville,278,NULL
10,South,16,3345,2013,0,0,0,"KAR 91",,NULL,,NULL,,146,Kentville,278,NULL
2,North,38,3346,2013,0,0,0,"KAS 65",,NULL,,NULL,,145,Kentville,279,NULL
6,South,9,3347,2013,0,0,0,"KAS 65",,NULL,,NULL,,145,Kentville,279,NULL
13,North,59,3349,2013,0,0,0,"KAR 94",,NULL,,NULL,,146,Kentville,280,NULL
11,South,57,3351,2013,0,0,0,"KAR 94",,NULL,,NULL,,146,Kentville,280,NULL
5,North,8,4002,2013,0,0,1,"KAS 63",,NULL,,NULL,,145,Kentville,283,NULL
2,South,61,4003,2013,0,0,0,"KAS 63",,NULL,,NULL,,145,Kentville,283,NULL
4,North,55,4005,2013,0,0,0,"KAR 96",,NULL,,NULL,,146,Kentville,284,NULL
7,South,60,4006,2013,0,0,0,"KAR 96",,NULL,,NULL,,146,Kentville,284,NULL
16,North,1,4008,2013,1,0,0,"KAS 76",,NULL,,NULL,,145,Kentville,285,NULL
17,South,13,4009,2013,0,0,0,"KAS 76",,NULL,,NULL,,145,Kentville,285,NULL
9,North,3,4010,2013,0,0,1,"KAS 77",,NULL,,NULL,,145,Kentville,286,NULL
11,South,60,4011,2013,0,0,0,"KAS 77",,NULL,,NULL,,145,Kentville,286,NULL
13,North,58,4013,2013,0,0,0,"KAS 61",,NULL,,NULL,,145,Kentville,287,NULL
16,South,20,4015,2013,0,0,0,"KAS 61",,NULL,,NULL,,145,Kentville,287,NULL
19,North,31,4016,2013,0,0,0,"KAS 50",,NULL,,NULL,,140,Kentville,288,NULL
8,South,44,4017,2013,0,0,0,"KAS 50",,NULL,,NULL,,140,Kentville,288,NULL
6,North,41,4019,2013,0,0,0,"KAR 112",,NULL,,NULL,,146,Kentville,289,NULL
16,South,33,4021,2013,0,0,0,"KAR 112",,NULL,,NULL,,146,Kentville,289,NULL
7,North,48,4022,2013,0,0,0,"KAS 69",,NULL,,NULL,,145,Kentville,290,NULL
9,South,48,4023,2013,0,0,0,"KAS 69",,NULL,,NULL,,145,Kentville,290,NULL
19,South,1,4024,2013,1,0,0,"KAS 69",,NULL,,NULL,,145,Kentville,290,NULL
4,North,17,4025,2013,0,0,0,"KAS 68",,NULL,,NULL,,145,Kentville,291,NULL
17,South,45,4027,2013,0,0,0,"KAS 68",,NULL,,NULL,,145,Kentville,291,NULL
8,North,40,4028,2013,0,0,0,"KAR 88",,NULL,,NULL,,146,Kentville,292,NULL
14,South,41,4030,2013,0,0,0,"KAR 88",,NULL,,NULL,,146,Kentville,292,NULL
1,North,33,4031,2013,0,0,0,"KAS 66",,NULL,,NULL,,145,Kentville,293,NULL
8,South,37,4033,2013,0,0,0,"KAS 66",,NULL,,NULL,,145,Kentville,293,NULL
3,North,56,4037,2013,0,0,0,"KAS 47",,NULL,,NULL,,140,Kentville,1226,NULL
10,South,47,4039,2013,0,0,0,"KAS 47",,NULL,,NULL,,140,Kentville,1226,NULL
13,North,43,4040,2013,0,0,0,"KAR 102",,NULL,,NULL,,146,Kentville,295,NULL
9,South,17,4042,2013,0,0,0,"KAR 102",,NULL,,NULL,,146,Kentville,295,NULL
15,North,55,4044,2013,0,0,0,"KAR 101",,NULL,,NULL,,146,Kentville,296,NULL
16,South,6,4045,2013,0,0,0,"KAR 101",,NULL,,NULL,,146,Kentville,296,NULL
5,North,58,4049,2013,0,0,0,"KAS 79",,NULL,,NULL,,145,Kentville,297,NULL
13,South,27,4051,2013,0,0,0,"KAS 79",,NULL,,NULL,,145,Kentville,297,NULL
12,North,24,4053,2013,0,0,0,"KAR 110",,NULL,,NULL,,146,Kentville,298,NULL
13,South,46,4054,2013,0,0,0,"KAR 110",,NULL,,NULL,,146,Kentville,298,NULL
10,North,50,4055,2013,0,0,0,"KAR 104",,NULL,,NULL,,146,Kentville,299,NULL
5,South,1,4056,2013,1,0,0,"KAR 104",,NULL,,NULL,,146,Kentville,299,NULL
15,South,60,4057,2013,0,0,0,"KAR 104",,NULL,,NULL,,146,Kentville,299,NULL
18,North,61,4059,2013,0,0,0,"KAR 105",,NULL,,NULL,,146,Kentville,300,NULL
10,South,40,4060,2013,0,0,1,"KAR 105",,NULL,,NULL,,146,Kentville,300,NULL
4,North,10,4062,2013,0,0,1,"KAR 107",,NULL,,NULL,,146,Kentville,301,NULL
3,South,2,4063,2013,0,0,1,"KAR 107",,NULL,,NULL,,146,Kentville,301,NULL
6,North,4,4064,2013,0,0,0,"KAR 85",,NULL,,NULL,,146,Kentville,302,NULL
9,South,59,4065,2013,0,0,0,"KAR 85",,NULL,,NULL,,146,Kentville,302,NULL
7,North,3,4067,2013,0,0,1,Orangutang,"KAS 46",NULL,,NULL,,140,Kentville,303,NULL
15,North,62,4068,2013,1,0,1,Orangutang,"KAS 46",NULL,,NULL,,140,Kentville,303,NULL
3,South,35,4069,2013,0,0,1,Orangutang,"KAS 46",NULL,,NULL,,140,Kentville,303,NULL
6,North,57,4071,2013,0,0,0,"KAS 67",,NULL,,NULL,,145,Kentville,1227,NULL
2,South,25,4072,2013,0,0,0,"KAS 67",,NULL,,NULL,,145,Kentville,1227,NULL
7,North,2,4073,2013,0,0,0,"KAR 83",,NULL,,NULL,,146,Kentville,304,NULL
3,South,19,4075,2013,0,0,0,"KAR 83",,NULL,,NULL,,146,Kentville,304,NULL
6,North,9,4076,2013,0,0,1,"KAR 95",,NULL,,NULL,,146,Kentville,305,NULL
11,South,41,4078,2013,0,0,1,"KAR 95",,NULL,,NULL,,146,Kentville,305,NULL
19,North,4,4080,2013,0,0,0,"KAR 89",,NULL,,NULL,,146,Kentville,306,NULL
11,South,32,4081,2013,0,0,1,"KAR 89",,NULL,,NULL,,146,Kentville,306,NULL
16,North,57,4082,2013,0,0,0,"KAR 84",,NULL,,NULL,,146,Kentville,307,NULL
15,South,36,4084,2013,0,0,1,"KAR 84",,NULL,,NULL,,146,Kentville,307,NULL
13,North,6,4085,2013,0,0,0,"KAS 40",,NULL,,NULL,,140,Kentville,308,NULL
2,South,55,4087,2013,0,0,0,"KAS 40",,NULL,,NULL,,140,Kentville,308,NULL
1,North,47,4088,2013,0,0,0,"KAS 54",,NULL,,NULL,,145,Kentville,309,NULL
3,South,20,4090,2013,0,0,1,"KAS 54",,NULL,,NULL,,145,Kentville,309,NULL
8,North,13,4092,2013,0,0,0,"KAS 70",,NULL,,NULL,,145,Kentville,310,NULL
12,South,38,4093,2013,0,0,0,"KAS 70",,NULL,,NULL,,145,Kentville,310,NULL
8,North,15,4094,2013,0,0,1,"KAR 81",,NULL,,NULL,,146,Kentville,311,NULL
4,South,32,4095,2013,0,0,0,"KAR 81",,NULL,,NULL,,146,Kentville,311,NULL
13,North,45,4097,2013,0,0,0,"Crimson Gold","Svatava B.9",NULL,,NULL,,146,Kentville,312,NULL
17,South,8,4098,2013,0,0,0,"Crimson Gold","Svatava B.9",NULL,,NULL,,146,Kentville,312,NULL
9,North,38,4100,2013,0,0,0,"KAS 64",,NULL,,NULL,,145,Kentville,313,NULL
7,South,12,4101,2013,0,0,0,"KAS 64",,NULL,,NULL,,145,Kentville,313,NULL
15,North,59,4103,2013,0,0,1,"KAS 56",,NULL,,NULL,,145,Kentville,314,NULL
13,South,61,4104,2013,0,0,0,"KAS 56",,NULL,,NULL,,145,Kentville,314,NULL
19,North,47,4107,2013,0,0,0,"KAR 51",,NULL,,NULL,,146,Kentville,315,NULL
4,South,17,4108,2013,0,0,0,"KAR 51",,NULL,,NULL,,146,Kentville,315,NULL
3,North,36,4109,2013,0,0,0,"KAR 82",,NULL,,NULL,,146,Kentville,316,NULL
12,South,52,4111,2013,0,0,0,"KAR 82",,NULL,,NULL,,146,Kentville,316,NULL
5,North,25,4113,2013,0,0,0,"KAR 98",,NULL,,NULL,,146,Kentville,317,NULL
9,South,9,4114,2013,0,0,0,"KAR 98",,NULL,,NULL,,146,Kentville,317,NULL
6,North,59,4121,2013,0,0,0,"KAR 108",,NULL,,NULL,,146,Kentville,318,NULL
2,South,13,4123,2013,0,0,0,"KAR 108",,NULL,,NULL,,146,Kentville,318,NULL
7,North,36,4124,2013,0,0,0,"KAR 99",,NULL,,NULL,,146,Kentville,319,NULL
10,South,36,4125,2013,0,0,1,"KAR 99",,NULL,,NULL,,146,Kentville,319,NULL
2,North,52,4134,2013,0,0,1,"KAR 113",,NULL,,NULL,,146,Kentville,322,NULL
6,South,20,4135,2013,0,0,1,"KAR 113",,NULL,,NULL,,146,Kentville,322,NULL
7,North,4,4136,2013,0,0,1,"KAR 114",,NULL,,NULL,,146,Kentville,323,NULL
14,South,5,4137,2013,0,0,0,"KAR 114",,NULL,,NULL,,146,Kentville,323,NULL
6,North,46,4139,2013,0,0,0,"KAR 111",,NULL,,NULL,,146,Kentville,324,NULL
14,South,8,4140,2013,0,0,0,"KAR 111",,NULL,,NULL,,146,Kentville,324,NULL
16,North,30,4142,2013,0,0,0,"KAS 42",,NULL,,NULL,,145,Kentville,325,NULL
19,South,19,4143,2013,0,0,0,"KAS 42",,NULL,,NULL,,145,Kentville,325,NULL
19,North,57,4146,2013,0,0,0,Evangeline,"KAS 10",NULL,,NULL,,118,Kentville,326,NULL
12,South,9,4147,2013,0,0,0,Evangeline,"KAS 10",NULL,,NULL,,118,Kentville,326,NULL
18,North,62,4148,2013,1,0,0,"KAR 35",,NULL,,NULL,,118,Kentville,327,NULL
4,North,8,4149,2013,0,0,1,"KAR 35",,NULL,,NULL,,118,Kentville,327,NULL
15,South,56,4150,2013,0,0,0,"KAR 35",,NULL,,NULL,,118,Kentville,327,NULL
9,North,12,4151,2013,0,0,0,"KAS 39",,NULL,,NULL,,140,Kentville,328,NULL
9,South,28,4153,2013,0,0,0,"KAS 39",,NULL,,NULL,,140,Kentville,328,NULL
5,North,24,4154,2013,0,0,0,"KAR 52",,NULL,,NULL,,146,Kentville,329,NULL
19,South,26,4156,2013,0,0,0,"KAR 52",,NULL,,NULL,,146,Kentville,329,NULL
17,North,41,4157,2013,0,0,0,"KAR 92",,NULL,,NULL,,146,Kentville,330,NULL
1,South,36,4158,2013,0,0,0,"KAR 92",,NULL,,NULL,,146,Kentville,330,NULL
15,North,25,4161,2013,0,0,0,"KAS 48",,NULL,,NULL,,140,Kentville,331,NULL
2,South,36,4162,2013,0,0,0,"KAS 48",,NULL,,NULL,,140,Kentville,331,NULL
11,North,33,4163,2013,0,0,0,"KAS 44",,NULL,,NULL,,140,Kentville,332,NULL
10,South,1,4164,2013,1,0,0,"KAS 44",,NULL,,NULL,,140,Kentville,332,NULL
15,South,15,4165,2013,0,0,0,"KAS 44",,NULL,,NULL,,140,Kentville,332,NULL
12,North,29,4169,2013,0,0,0,"KAS 41",,NULL,,NULL,,140,Kentville,334,NULL
3,South,15,4170,2013,0,0,0,"KAS 41",,NULL,,NULL,,140,Kentville,334,NULL
10,North,39,4172,2013,0,0,1,"Sid the Kid","KAR 27",NULL,,NULL,,118,Kentville,335,NULL
8,South,3,4173,2013,0,0,0,"Sid the Kid","KAR 27",NULL,,NULL,,118,Kentville,335,NULL
4,South,62,4174,2013,1,0,0,"Sid the Kid","KAR 27",NULL,,NULL,,118,Kentville,335,NULL
17,North,30,4175,2013,0,0,0,"KAR 2",,NULL,,NULL,,118,Kentville,336,NULL
10,South,33,4177,2013,0,0,0,"KAR 2",,NULL,,NULL,,118,Kentville,336,NULL
19,North,40,4178,2013,0,0,0,"KAR 34",,NULL,,NULL,,118,Kentville,337,NULL
18,South,53,4179,2013,0,0,0,"KAR 34",,NULL,,NULL,,118,Kentville,337,NULL
10,North,52,4185,2013,0,0,0,"KAR 16",,NULL,,NULL,,118,Kentville,339,NULL
11,South,10,4186,2013,0,0,0,"KAR 16",,NULL,,NULL,,118,Kentville,339,NULL
9,North,8,4187,2013,0,0,0,"KAR 1",,NULL,,NULL,,118,Kentville,340,NULL
3,South,37,4188,2013,0,0,0,"KAR 1",,NULL,,NULL,,118,Kentville,340,NULL
2,North,23,4190,2013,0,0,0,"KAS 8",,NULL,,NULL,,118,Kentville,341,NULL
10,South,46,4191,2013,0,0,1,"KAS 8",,NULL,,NULL,,118,Kentville,341,NULL
8,North,17,4193,2013,0,0,0,"KAS 20",,NULL,,NULL,,118,Kentville,342,NULL
8,South,53,4194,2013,0,0,1,"KAS 20",,NULL,,NULL,,118,Kentville,342,NULL
8,North,59,4200,2013,0,0,0,"KAS 6",,NULL,,NULL,,118,Kentville,343,NULL
3,South,47,4201,2013,0,0,0,"KAS 6",,NULL,,NULL,,118,Kentville,343,NULL
17,North,32,4202,2013,0,0,0,"KAR 36",,NULL,,NULL,,118,Kentville,344,NULL
17,South,35,4203,2013,0,0,1,"KAR 36",,NULL,,NULL,,118,Kentville,344,NULL
1,North,30,4206,2013,0,0,0,"KAR 33",,NULL,,NULL,,118,Kentville,345,NULL
19,South,12,4207,2013,0,0,0,"KAR 33",,NULL,,NULL,,118,Kentville,345,NULL
11,North,27,4209,2013,0,0,0,"KAR 28",,NULL,,NULL,,118,Kentville,1224,NULL
5,South,51,4210,2013,0,0,0,"KAR 28",,NULL,,NULL,,118,Kentville,1224,NULL
3,North,5,4211,2013,0,0,0,"KAR 29",,NULL,,NULL,,118,Kentville,1225,NULL
18,South,39,4212,2013,0,0,0,"KAR 29",,NULL,,NULL,,118,Kentville,1225,NULL
5,North,55,4214,2013,0,0,0,"KAR 38",,NULL,,NULL,,118,Kentville,346,NULL
7,South,32,4216,2013,0,0,0,"KAR 38",,NULL,,NULL,,118,Kentville,346,NULL
7,North,40,4217,2013,0,0,0,"KAR 32",,NULL,,NULL,,118,Kentville,347,NULL
10,South,53,4219,2013,0,0,0,"KAR 32",,NULL,,NULL,,118,Kentville,347,NULL
8,North,58,4220,2013,0,0,0,"KAR 37",,NULL,,NULL,,118,Kentville,348,NULL
2,South,39,4222,2013,0,0,1,"KAR 37",,NULL,,NULL,,118,Kentville,348,NULL
1,North,54,4223,2013,0,0,0,"KAR 15",,NULL,,NULL,,118,Kentville,349,NULL
7,South,23,4225,2013,0,0,0,"KAR 15",,NULL,,NULL,,118,Kentville,349,NULL
14,North,31,4226,2013,0,0,0,"KAR 24",,NULL,,NULL,,118,Kentville,350,NULL
11,South,37,4227,2013,0,0,1,"KAR 24",,NULL,,NULL,,118,Kentville,350,NULL
19,South,62,4228,2013,1,0,1,"KAR 24",,NULL,,NULL,,118,Kentville,350,NULL
11,North,3,4229,2013,0,0,0,"KAR 5",,NULL,,NULL,,118,Kentville,351,NULL
2,South,19,4231,2013,0,0,0,"KAR 5",,NULL,,NULL,,118,Kentville,351,NULL
16,North,4,4232,2013,0,0,0,"KAR 30",,NULL,,NULL,,118,Kentville,352,NULL
2,South,24,4234,2013,0,0,0,"KAR 30",,NULL,,NULL,,118,Kentville,352,NULL
15,North,56,4235,2013,0,0,0,"KAS 45",,NULL,,NULL,,140,Kentville,353,NULL
15,South,44,4237,2013,0,0,0,"KAS 45",,NULL,,NULL,,140,Kentville,353,NULL
19,North,24,4239,2013,0,0,0,"KAR 17",,NULL,,NULL,,118,Kentville,354,NULL
1,South,7,4240,2013,0,0,1,"KAR 17",,NULL,,NULL,,118,Kentville,354,NULL
9,North,40,4242,2013,0,0,0,"KAS 19",,NULL,,NULL,,118,Kentville,355,NULL
12,South,31,4243,2013,0,0,1,"KAS 19",,NULL,,NULL,,118,Kentville,355,NULL
10,North,9,4244,2013,0,0,1,"KAR 25",,NULL,,NULL,,118,Kentville,356,NULL
14,South,12,4245,2013,0,0,0,"KAR 25",,NULL,,NULL,,118,Kentville,356,NULL
14,North,27,4250,2013,0,0,0,"Heart of Gold","KAR 22",NULL,,NULL,,118,Kentville,357,NULL
18,South,26,4252,2013,0,0,0,"Heart of Gold","KAR 22",NULL,,NULL,,118,Kentville,357,NULL
10,North,41,4253,2013,0,0,0,"Black Pearl","KAS 9",NULL,,NULL,,118,Kentville,358,NULL
15,South,51,4255,2013,0,0,0,"Black Pearl","KAS 9",NULL,,NULL,,118,Kentville,358,NULL
13,North,9,4256,2013,0,0,0,"KAR 26",,NULL,,NULL,,118,Kentville,359,NULL
2,South,58,4258,2013,0,0,0,"KAR 26",,NULL,,NULL,,118,Kentville,359,NULL
1,North,6,4259,2013,0,0,0,"KAS 7",,NULL,,NULL,,118,Kentville,360,NULL
1,South,37,4260,2013,0,0,1,"KAS 7",,NULL,,NULL,,118,Kentville,360,NULL
3,North,38,4262,2013,0,0,0,"KAR 31",,NULL,,NULL,,118,Kentville,361,NULL
10,South,6,4263,2013,0,0,0,"KAR 31",,NULL,,NULL,,118,Kentville,361,NULL
4,North,62,4264,2013,1,0,0,"KAR 31",,NULL,,NULL,,118,Kentville,361,NULL
10,North,34,4268,2013,0,0,0,"KAR 14",,NULL,,NULL,,118,Kentville,363,NULL
2,South,54,4269,2013,0,0,0,"KAR 14",,NULL,,NULL,,118,Kentville,363,NULL
9,North,46,4271,2013,0,0,0,"KAR 23",,NULL,,NULL,,118,Kentville,364,NULL
1,North,62,4272,2013,1,0,0,"KAR 23",,NULL,,NULL,,118,Kentville,364,NULL
3,South,45,4273,2013,0,0,1,"KAR 23",,NULL,,NULL,,118,Kentville,364,NULL
6,North,12,4275,2013,0,0,0,"Circassian Apple",,127890,PI,102639,.06,NULL,USDA,365,NULL
16,South,23,4276,2013,0,0,0,"Circassian Apple",,127890,PI,102639,.06,NULL,USDA,365,NULL
13,North,22,4283,2013,0,0,1,Amri,,85941,PI,613827,.02,NULL,USDA,368,NULL
11,South,28,4285,2013,0,0,0,Amri,,85941,PI,613827,.02,NULL,USDA,368,NULL
4,North,47,4286,2013,0,0,0,Dudley,,21961,PI,589910,.06,NULL,USDA,369,NULL
16,South,41,4287,2013,0,0,1,Dudley,,21961,PI,589910,.06,NULL,USDA,369,NULL
17,North,42,4304,2013,0,0,0,"Dekkers Glorie",,161402,PI,188515,.06,NULL,USDA,375,NULL
16,South,35,4306,2013,0,0,0,"Dekkers Glorie",,161402,PI,188515,.06,NULL,USDA,375,NULL
16,North,27,4319,2013,0,0,0,"Colby Baldwin",,9071,PI,589103,.09,NULL,USDA,380,NULL
7,South,28,4320,2013,0,0,0,"Colby Baldwin",,9071,PI,589103,.09,NULL,USDA,380,NULL
17,North,20,4334,2013,0,0,0,Bonum,,5648,PI,588946,.07,NULL,USDA,385,NULL
13,South,45,4335,2013,0,0,1,Bonum,,5648,PI,588946,.07,NULL,USDA,385,NULL
3,North,8,5012,2013,0,0,1,Blauacher,,401294,PI,506358,.08,NULL,USDA,391,NULL
19,South,9,5014,2013,0,0,0,Blauacher,,401294,PI,506358,.08,NULL,USDA,391,NULL
11,North,2,5024,2013,0,0,0,Alton,,9978,PI,589138,.09,NULL,USDA,395,NULL
18,South,43,5025,2013,0,0,1,Alton,,9978,PI,589138,.09,NULL,USDA,395,NULL
11,North,37,5031,2013,0,0,0,"Bushy Grove",,134666,PI,135999,.10,NULL,USDA,397,NULL
11,South,36,5032,2013,0,0,1,"Bushy Grove",,134666,PI,135999,.10,NULL,USDA,397,NULL
18,North,25,5051,2013,0,0,0,Alpinist,,17935,PI,589540,.06,NULL,USDA,404,NULL
12,South,18,5053,2013,0,0,0,Alpinist,,17935,PI,589540,.06,NULL,USDA,404,NULL
2,North,58,5055,2013,0,0,1,"Belle de Nordhaussen",,18270,PI,589584,.08,NULL,USDA,405,NULL
18,South,36,5056,2013,0,0,1,"Belle de Nordhaussen",,18270,PI,589584,.08,NULL,USDA,405,NULL
2,North,12,5063,2013,0,0,0,"Clear Heart",,172765,PI,206022,.05,NULL,USDA,408,NULL
10,South,13,5064,2013,0,0,0,"Clear Heart",,172765,PI,206022,.05,NULL,USDA,408,NULL
12,North,37,5066,2013,0,0,0,"Bodil Neergaard",,128322,PI,104781,.08,NULL,USDA,409,NULL
5,South,32,5068,2013,0,0,1,"Bodil Neergaard",,128322,PI,104781,.08,NULL,USDA,409,NULL
19,North,7,5070,2013,0,0,0,Dufflin,,152070,PI,175542,.07,NULL,USDA,410,NULL
2,South,17,5071,2013,0,0,0,Dufflin,,152070,PI,175542,.07,NULL,USDA,410,NULL
9,North,52,5075,2013,0,0,0,Edelborsdorfer,,24660,PI,590124,.04,NULL,USDA,412,NULL
2,South,14,5076,2013,0,0,0,Edelborsdorfer,,24660,PI,590124,.04,NULL,USDA,412,NULL
17,North,16,5082,2013,0,0,0,"Alnarp 2",,4078,PI,588865,.03,NULL,USDA,414,NULL
3,South,10,5083,2013,0,0,1,"Alnarp 2",,4078,PI,588865,.03,NULL,USDA,414,NULL
11,North,52,5093,2013,0,0,0,Anisim,,23374,PI,590025,.05,NULL,USDA,418,NULL
14,South,10,5095,2013,0,0,0,Anisim,,23374,PI,590025,.05,NULL,USDA,418,NULL
14,North,7,5096,2013,0,0,0,"Early Banta",,13765,PI,589293,.06,NULL,USDA,419,NULL
4,South,57,5097,2013,0,0,0,"Early Banta",,13765,PI,589293,.06,NULL,USDA,419,NULL
10,North,6,5109,2013,0,0,0,Chautauqua,,8318,PI,589071,.08,NULL,USDA,423,NULL
15,South,32,5110,2013,0,0,0,Chautauqua,,8318,PI,589071,.08,NULL,USDA,423,NULL
4,North,59,5114,2013,0,0,0,Berglander,,134033,PI,131964,.07,NULL,USDA,425,NULL
7,South,31,5116,2013,0,0,0,Berglander,,134033,PI,131964,.07,NULL,USDA,425,NULL
18,North,43,5120,2013,0,0,1,Blair,,8871,PI,589098,.09,NULL,USDA,427,NULL
17,South,40,5122,2013,0,0,0,Blair,,8871,PI,589098,.09,NULL,USDA,427,NULL
12,North,13,5123,2013,0,0,0,Brazil,,610641,PI,632623,.01,NULL,USDA,428,NULL
12,South,30,5124,2013,0,0,0,Brazil,,610641,PI,632623,.01,NULL,USDA,428,NULL
17,North,7,5133,2013,0,0,0,Arkansas,,6090,PI,588952,.11,NULL,USDA,431,NULL
16,South,51,5134,2013,0,0,1,Arkansas,,6090,PI,588952,.11,NULL,USDA,431,NULL
5,North,13,5147,2013,0,0,1,"American Forestier",,151023,PI,173978,.09,NULL,USDA,436,NULL
2,South,15,5148,2013,0,0,0,"American Forestier",,151023,PI,173978,.09,NULL,USDA,436,NULL
17,North,31,5180,2013,0,0,0,"Creamy Kitaika",,287718,PI,383504,.06,NULL,USDA,447,NULL
11,South,31,5181,2013,0,0,1,"Creamy Kitaika",,287718,PI,383504,.06,NULL,USDA,447,NULL
19,North,9,5192,2013,0,0,0,Damelot,,140209,PI,162722,.07,NULL,USDA,451,NULL
4,South,45,5193,2013,0,0,1,Damelot,,140209,PI,162722,.07,NULL,USDA,451,NULL
17,North,22,5198,2013,0,0,0,Canavial-14,,159258,PI,183961,.06,NULL,USDA,453,NULL
5,South,4,5199,2013,0,0,0,Canavial-14,,159258,PI,183961,.06,NULL,USDA,453,NULL
6,South,62,5200,2013,1,0,0,Canavial-14,,159258,PI,183961,.06,NULL,USDA,453,NULL
12,North,44,5201,2013,0,0,0,Cranzhevoje,,17549,PI,589489,.08,NULL,USDA,454,NULL
3,South,51,5203,2013,0,0,1,Cranzhevoje,,17549,PI,589489,.08,NULL,USDA,454,NULL
3,North,23,5204,2013,0,0,0,Caillouett,,139522,PI,161759,.06,NULL,USDA,455,NULL
19,South,43,5205,2013,0,0,0,Caillouett,,139522,PI,161759,.06,NULL,USDA,455,NULL
2,North,8,5210,2013,0,0,1,"Early Crimson",,19100,PI,589702,.09,NULL,USDA,457,NULL
4,South,34,5212,2013,0,0,0,"Early Crimson",,19100,PI,589702,.09,NULL,USDA,457,NULL
1,North,42,5214,2013,0,0,0,"Antonovka Ottawa",,24787,PI,590149,.04,NULL,USDA,458,NULL
19,South,55,5215,2013,0,0,0,"Antonovka Ottawa",,24787,PI,590149,.04,NULL,USDA,458,NULL
19,North,34,5216,2013,0,0,0,Drakenstein,,431936,PI,537000,.05,NULL,USDA,459,NULL
10,South,7,5217,2013,0,0,0,Drakenstein,,431936,PI,537000,.05,NULL,USDA,459,NULL
4,North,4,5219,2013,0,0,0,Akero,,543278,PI,104776,.08,NULL,USDA,460,NULL
10,South,21,5220,2013,0,0,0,Akero,,543278,PI,104776,.08,NULL,USDA,460,NULL
10,North,23,5225,2013,0,0,0,"Crawley Reinette",,138055,PI,157728,.06,NULL,USDA,462,NULL
2,South,6,5227,2013,0,0,0,"Crawley Reinette",,138055,PI,157728,.06,NULL,USDA,462,NULL
7,North,52,5232,2013,0,0,0,Brunnerling,,134398,PI,134820,.07,NULL,USDA,464,NULL
16,South,17,5233,2013,0,0,1,Brunnerling,,134398,PI,134820,.07,NULL,USDA,464,NULL
3,North,12,5234,2013,0,0,0,"Coat Jersey",,10958,PI,589175,.07,NULL,USDA,465,NULL
16,South,24,5235,2013,0,0,0,"Coat Jersey",,10958,PI,589175,.07,NULL,USDA,465,NULL
3,North,33,5240,2013,0,0,0,"Doux Tardif",,140132,PI,162547,.05,NULL,USDA,467,NULL
5,South,56,5242,2013,0,0,1,"Doux Tardif",,140132,PI,162547,.05,NULL,USDA,467,NULL
10,North,28,5250,2013,0,0,0,"Barkley Rome",,11758,PI,589201,.05,NULL,USDA,470,NULL
2,South,3,5251,2013,0,0,1,"Barkley Rome",,11758,PI,589201,.05,NULL,USDA,470,NULL
8,North,20,5256,2013,0,0,1,"Crimson Bramley",,130004,PI,113703,.08,NULL,USDA,472,NULL
4,South,16,5257,2013,0,0,0,"Crimson Bramley",,130004,PI,113703,.08,NULL,USDA,472,NULL
3,North,28,5259,2013,0,0,0,"Crimson King",,138363,PI,158618,.05,NULL,USDA,473,NULL
2,South,7,5260,2013,0,0,0,"Crimson King",,138363,PI,158618,.05,NULL,USDA,473,NULL
7,North,45,5270,2013,0,0,0,"Daux Belan",,139795,PI,162062,.07,NULL,USDA,477,NULL
3,South,58,5271,2013,0,0,0,"Daux Belan",,139795,PI,162062,.07,NULL,USDA,477,NULL
15,North,39,5273,2013,0,0,0,"Bob White",,24897,PI,590172,.06,NULL,USDA,478,NULL
12,South,36,5275,2013,0,0,0,"Bob White",,24897,PI,590172,.06,NULL,USDA,478,NULL
1,North,38,5288,2013,0,0,1,"Baumann's Reinette",,18103,PI,589566,.07,NULL,USDA,483,NULL
17,South,44,5290,2013,0,0,0,"Baumann's Reinette",,18103,PI,589566,.07,NULL,USDA,483,NULL
3,North,30,5291,2013,0,0,0,Camuzat,,184097,PI,231939,.03,NULL,USDA,484,NULL
17,South,2,5292,2013,0,0,0,Camuzat,,184097,PI,231939,.03,NULL,USDA,484,NULL
18,North,44,5301,2013,0,0,0,"Belle Norman",,139555,PI,161829,.09,NULL,USDA,487,NULL
