"nurseryid"	"(Z)-4-Decen-1-ol"	"1-Butanol"	"1-Butanol, 2-methyl-, (S)-"	"1-Butanol, 2-methyl-, acetate"	"1-Heptanol"	"1-Hexanol"	"1-Pentanol"	"1-Propanol"	"1-Propanol, 2-methyl-"	"1,3-Dioxolane, 2,4,5-trimethyl-"	"2-Butenoic acid, ethyl ester, (Z)-"	"2-Hexenal"	"2-Propanone, 1-hydroxy-"	"2-Propenal"	"2,3-Butanediol, [S-(R*,R*)]-"	"2,3-Butanedione"	"à-Farnesene"	"Acetic acid"	"Acetic acid, butyl ester"	"Acetic acid, hexyl ester"	"Acetic acid, methyl ester"	"Acetic acid, pentyl ester"	"Acetone"	"Benzene"	"Benzene, (methoxymethyl)-"	"Butanal"	"Butanoic acid, 2-methyl-, ethyl ester"	"Butanoic acid, 2-methyl-, hexyl ester"	"Butanoic acid, 2-methylbutyl ester"	"Butanoic acid, 2-methylpropyl ester"	"Butanoic acid, hexyl ester"	"Butanoic acid, methyl ester"	"Butanoic acid, pentyl ester"	"Butanoic acid, propyl ester"	"Butyrolactone"	"Carbon disulfide"	"Dimethyl ether"	"Estragole"	"Ethanol"	"Ethyl Acetate"	"Furan, 2-ethyl-"	"Furfural"	"Heptanal"	"Hexamethylene diacrylate"	"Hexanal"	"Hexane, 1-methoxy-"	"Hexanoic acid, ethyl ester"	"Hexanoic acid, propyl ester"	"Isobutyl acetate"	"Isopropyl Alcohol"	"Methyl formate"	"Methyl glyoxal"	"Methylene chloride"	"n-Propyl acetate"	"Nitrous oxide"	"Pentanal"	"Propanal"	"Propanoic acid, butyl ester"	"Propanoic acid, hexyl ester"	"Propanoic acid, propyl ester"	"Tetrahydrofuran"	"Trimethylene oxide"
6266	0	5604959	0	10202060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2743104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	773675	0	0	0	0	0	0	0	0
6271	0	6870050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17537563	96087141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5626917	0	0	0	1128546	0	0	0	0
6276	0	4115884	0	66793040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50244400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1285922	0	0	0	0
6284	0	8522998	0	37554596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42859745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1634111	0	0	0	442970	0	0	0	0
6295	0	20345530	0	0	0	0	1016828	0	0	0	0	0	0	0	0	0	0	0	621527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3257898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6303	0	3709735	0	21864219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2610555	89144135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	769937	0	0	0	631105	0	0	0	0
6311	0	10071479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1283256	0	0	0	0	0	0	0	0	0	0	0	5683230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	577261	0	0	0	0
6320	0	10797520	0	0	0	0	563521	0	0	0	0	0	0	0	0	0	0	0	1966755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7012	0	6812826	0	40374084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112684839	52050471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5003386	0	0	0	1765483	0	0	0	0
7017	0	4424326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1226252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7052	0	2813707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7055	0	16824066	0	0	325542	0	1140370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5308366	0	27602197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7056	0	4715546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7063	0	23525387	0	0	0	71061858	1844621	0	0	0	0	0	0	0	0	0	0	0	3573055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	721749	0	0	0	0
7068	0	14912350	0	14436966	0	0	737081	0	0	0	0	0	0	0	0	0	0	0	15145461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7083	0	5948935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7108	0	1759868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7118	0	3356861	0	0	0	0	477399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7131	0	16456020	0	0	0	0	1018063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5116005	0	0	0	0	0	0	108020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7147	0	4058096	0	15480608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73605753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1013964	0	0	0	369862	0	0	0	0
7154	0	6340995	0	43878969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1956631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7169	0	13136359	0	0	0	0	953464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3427408	0	0	0	0	0	0	1688239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7174	0	12186233	0	0	0	0	676174	0	0	0	0	0	0	0	0	0	0	0	13573037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7183	0	8917995	0	0	0	0	736762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4394633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7188	0	1432448	0	48716740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62387392	11843872	106777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1490514	0	0	0	562772	0	0	0	0
7202	0	10890021	0	0	0	0	743702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4731534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7204	0	21813014	0	86318271	0	0	1074182	0	0	0	0	0	0	0	0	0	0	0	0	102584165	104823	0	0	0	0	0	51315237	0	0	0	0	0	0	0	0	0	0	223917	1859706	27575465	0	0	0	0	0	0	0	0	0	0	0	0	0	13914693	0	0	0	0	0	0	0	0
7209	0	5520718	0	45337307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94999307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550341	0	0	0	0
7213	0	9161825	0	0	0	0	782694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117825	0	0	0	0	0	0	0	11936682	0	11846837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1053214	0	0	0	0
7215	0	5274395	0	3017095	0	0	0	0	0	0	0	0	0	0	0	0	55961748	0	0	78568784	2085657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621892	0	0	0	0	0	0	0	0
7234	0	6574225	0	57141493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91502828	0	0	0	0	0	0	0	0	0	0	0	0	1513960	0	0	0	0	0	0	0	0	0	0	0	0	56489461	0	0	0	0	0	0	0	0	9064133	0	0	0	901032	0	2556667	0	0
7237	0	8556110	0	0	0	0	631066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4120512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7251	0	19509000	0	0	0	0	1387219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7254	0	12007905	0	0	0	0	505107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7262	0	24920664	0	0	0	0	705343	0	0	0	0	0	0	0	0	0	0	0	3849661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7263	0	10173737	0	52353559	0	0	465046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1300671	0	0	0	1573807	0	0	0	0
7267	0	14673946	0	60663740	0	0	579257	245976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8538857	0	0	0	0	0	0	0	0	0	0	0	0	0	5743628	0	0	0	0	0	0	0	0
7273	0	7435633	0	0	0	0	535548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7275	0	18608255	0	16646754	0	0	1046530	670472	0	0	0	0	0	0	0	0	0	0	48964709	0	362821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7517943	50674238	0	0	0	0	46098610	0	0	0	0	0	0	0	0	3861064	0	0	0	0	0	0	0	0
7285	0	8934773	0	48369608	0	0	0	0	0	0	0	0	0	0	0	0	0	596461	0	0	127498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9920726	0	0	0	0	0	0	0	0	0	0	0	0	0	4341063	0	0	0	0	0	0	0	0
7291	0	3746247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7293	0	8412574	0	0	0	0	799950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2408932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7299	0	2551427	0	11606173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57768213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7303	0	7863845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50987593	0	3314402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45858587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7310	0	22029219	0	67406393	0	0	1511517	601351	0	0	0	0	0	0	0	0	0	0	70051067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	772806	0	0	0	0	0	0	0	0	0	0	0	0	4269368	0	0	0	0	0	0	0	0
7315	0	8468774	0	18809049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99900212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8013	0	10048261	0	23274623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1174965	52150	0	0	0	0	0	0	0
8018	0	2572364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8023	0	4073949	0	24064491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51332832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	655094	0	0	0	0	0	0	0	0
8030	0	8403525	0	21780384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1402353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2834974	0	0	0	0	0	0	0	0
8033	0	9288154	0	155754211	0	0	0	0	0	0	0	0	0	0	0	0	0	326330	0	0	265760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1764111	41396577	0	0	0	0	0	39751	0	0	0	0	0	0	0	11083024	0	0	0	183428	0	494513	0	0
8036	0	6385217	0	26101159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79569514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1012735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8042	0	2762273	0	59989200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59302016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18731273	0	0	0	0	0	0	0	0	0	0	0	0	0	3090673	0	0	0	0	0	0	0	0
8059	0	11481551	0	37246766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93160368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302734	0	0	0	0	0	6831863	0	0	0	1696062	0	0	0	0
8061	0	28249060	0	0	0	0	2152493	0	79070	0	0	0	0	0	0	0	0	0	4197901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17714424	0	0	0	0	0	0	0	0	0	0	0	31361	0	663153	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8074	0	7168634	0	16260905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8738098	137420927	0	0	0	0	0	0	0	0	0	0	1766744	0	0	0	0	0	0	0	0	0	351939	0	0	0	0	0	0	0	0	0	0	0	0	1248905	0	0	0	0	0	0	0	0
8081	0	12846714	0	0	0	0	526734	0	0	0	0	0	0	0	0	0	0	0	3420090	0	0	0	0	0	0	0	0	0	0	0	1548043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399590	0	0	0	0	0	0	0	0
8084	0	259627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8087	0	9603084	0	92614586	0	0	396973	0	0	0	0	0	0	0	0	0	0	0	80267111.5	0	0	0	0	0	0	0	0	2171070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3189092	0	0	0	0	0	0	0	0
8095	0	5954676	0	6148568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62740744	0	0	2153204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	479787	0	0	0	0	0	0	0	0	0	0	0	0	980119	0	0	0	399535	0	0	0	0
8096	0	11608927	0	0	0	0	1006435	0	0	0	0	0	0	0	0	0	0	0	957759	0	0	0	128821	125266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8100	0	4980407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2221790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8105	0	25304330	0	0	0	0	1678704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63217421	0	0	0	0	0	0	0	0	0	148119	0	0	0	0	0	0	0
8108	0	7149204	0	0	0	0	649977	0	0	0	0	0	0	0	0	0	0	0	2619926	0	0	0	0	0	0	0	0	0	0	0	2135246	0	0	9578537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1018944	0	0	0	0
8111	0	6974074	0	6803822	0	0	0	0	646059	0	0	0	0	0	0	0	0	0	5263723	429031	0	0	0	0	0	0	0	0	0	0	971961	0	0	0	0	0	0	0	0	0	0	0	0	0	46296591	0	0	0	0	0	0	0	0	121776	0	0	0	0	0	0	0	0
8140	0	9123883	0	54504214	0	0	167362	0	0	0	0	0	0	0	0	0	0	0	0	64491974	0	0	77042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2989090	0	0	0	633844	0	0	0	0
8144	0	6135233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631285	0	0	0	0	0	0	0	0	0	0	0	1926115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8148	0	4220708	0	37682484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18353484	0	0	0	0	0	0	0	0	0	0	0	0	0	1240600	0	0	0	0	0	0	0	0
8165	0	15059415	0	60416388	0	0	0	0	0	0	0	0	0	0	0	0	0	420094	180283230	82565399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17560610	0	0	0	0	0	0	0	0	0	0	0	0	0	3807705	0	0	0	0	0	0	0	0
8168	0	6806433	0	0	0	0	653575	0	0	0	0	0	0	0	0	0	0	0	420426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8171	0	13430987	0	41259394	0	0	947119	0	0	0	0	0	0	0	0	0	0	0	113183394	163629654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2164632	0	0	0	1984979	0	0	0	0
8175	0	880554	0	12497485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16793227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8178	0	5877595	0	19327585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380758	0	0	0	0	0	0	0	0	0	0	0	0	3141327	0	0	0	0	0	0	0	0
8180	0	33598668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2315007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8191	0	14916167	0	0	0	0	997990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8209	0	5887167	0	10364536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119680973	62178501	0	0	0	0	0	0	0	0	0	0	6121752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653349	0	0	0	0	0	0	0	0
8219	0	14055254	0	123185899	381763	0	790681	1098182	0	0	0	0	0	0	0	0	0	0	106287201	135318826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12022178	0	0	0	0	0	3530446	0	0
8224	0	2553578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	775341	242678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	686119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8227	0	24959801	0	96049292	0	0	945407	0	0	0	0	0	0	0	0	0	0	0	0	116617544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4346730	0	0	0	7188657	0	0	0	0
8228	0	31182828	0	0	0	0	922452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8236	0	21624070	0	23346258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106840051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8239	0	15951848	0	0	0	0	636162	0	0	0	0	0	0	0	0	0	0	0	11655653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8244	0	12125551	0	103359656	0	0	0	147151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1612977	0	0	0	0	0	0	0	0
8246	0	11214672	0	0	0	0	784426	0	0	0	0	0	0	0	0	0	0	0	4256727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58294423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8249	0	14052298	0	15782812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104833252	0	862440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4744563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	941520	317930	0	0	0	0	0	0	0
8263	0	5105812	0	46504146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	665861	0	0	0	0	0	0	0	0	0	0	0	0	1215356	0	0	0	0	0	0	0	0
8272	0	5111007	0	19841883	0	0	0	0	0	0	0	0	0	0	0	0	0	207928	127383087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3035247	0	0	0	2045035	0	0	0	0
8274	0	13060618	0	0	0	0	898658	0	0	0	0	0	0	0	0	0	0	0	5216441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1514708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8276	0	1196852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689385	1314314	0	0	56728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1817811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8281	0	6198725	0	5136780	0	0	434538	0	0	0	0	0	0	0	0	0	0	0	6952103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8284	0	11393723	0	0	0	0	928185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8287	0	5702292	0	35448168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66162146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8293	0	17067717	0	0	0	0	620009	0	118617	0	0	0	0	0	0	0	0	0	504667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8297	0	12517871	0	33505648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	846129	0	0	0	0	0	0	0	0	0	650512	0	0	0	0	0	0	0	0	0	0	0	0	1648113	0	0	0	0	0	0	0	0
8302	0	12514750	0	55730438	0	0	811146	0	0	0	0	0	0	0	0	0	0	2886033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15796424	0	0	0	0	0	0	0	0	0	0	0	0	0	2812360	0	0	0	0	0	0	0	0
8303	0	2786382	0	27605400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75271895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320073	0	0	0	0
8307	0	3091206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	941652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
